age,salary,purchases,churn,customer_value
58,61965,9,0,557685
22,29115,2,1,58230
59,95166,18,0,1712988
48,104455,1,0,104455
58,39801,4,1,159204
25,106066,16,0,1697056
59,53461,0,0,0
37,44498,13,0,578474
39,111320,17,0,1892440
38,119031,16,0,1904496
50,41014,18,0,738252
35,30395,12,0,364740
28,27334,7,0,191338
18,29422,13,0,382486
21,28542,0,1,0
22,100426,3,0,301278
55,44739,18,0,805302
31,50670,19,0,962730
57,51359,15,0,770385
55,32652,2,1,65304
34,103030,16,0,1648480
45,25965,3,1,77895
52,23156,4,1,92624
42,38994,16,0,623904
18,47720,0,1,0
46,101364,7,0,709548
41,29188,1,1,29188
55,23173,3,1,69519
50,110636,13,0,1438268
53,41060,7,0,287420
33,40597,14,0,568358
23,32629,18,0,587322
19,62310,0,0,0
36,99776,19,0,1895744
42,21258,2,1,42516
42,79341,18,0,1428138
43,93921,4,0,375684
26,90771,11,0,998481
51,63425,18,0,1141650
55,56959,9,0,512631
19,102777,13,0,1336101
38,31156,13,0,405028
41,87004,16,0,1392064
58,110342,1,0,110342
44,86379,7,0,604653
38,40928,0,1,0
53,74642,19,0,1418198
20,41714,3,1,125142
53,39378,10,0,393780
29,110976,6,0,665856
58,46847,8,0,374776
57,21551,9,0,193959
24,92178,11,0,1013958
21,24720,19,0,469680
52,68881,17,0,1170977
33,69994,0,0,0
54,42133,11,0,463463
39,84099,5,0,420495
39,32219,4,1,128876
27,103630,17,0,1761710
45,90145,18,0,1622610
52,118144,18,0,2126592
18,114899,5,0,574495
29,75082,2,0,150164
34,61515,15,0,922725
47,26308,13,0,342004
45,46425,7,0,324975
56,81850,14,0,1145900
20,77322,9,0,695898
46,59594,11,0,655534
29,98296,10,0,982960
59,87484,3,0,262452
59,34303,14,0,480242
32,68781,7,0,481467
48,62930,12,0,755160
38,28355,11,0,311905
34,80002,16,0,1280032
56,105114,11,0,1156254
57,94808,15,0,1422120
33,39068,14,0,546952
22,22773,11,0,250503
53,104440,6,0,626640
44,76135,4,0,304540
32,101520,7,0,710640
40,86696,10,0,866960
46,29022,10,0,290220
57,31794,19,0,604086
23,57533,19,0,1093127
36,41868,0,1,0
42,48517,6,0,291102
53,84085,16,0,1345360
51,29838,5,0,149190
28,20029,17,0,340493
34,78751,19,0,1496269
38,59449,18,0,1070082
33,61330,15,0,919950
57,85860,9,0,772740
31,110187,18,0,1983366
26,23681,2,1,47362
51,78319,11,0,861509
19,49485,4,1,197940
24,59965,9,0,539685
29,61243,17,0,1041131
21,21156,6,0,126936
44,20284,6,0,121704
52,58126,16,0,930016
57,56055,15,0,840825
31,70228,15,0,1053420
53,119349,12,0,1432188
36,47968,2,1,95936
29,110979,6,0,665874
29,111595,17,0,1897115
25,113010,0,0,0
29,26046,10,0,260460
27,20043,1,1,20043
44,83780,12,0,1005360
33,71117,10,0,711170
50,82712,5,0,413560
19,44264,13,0,575432
24,25354,11,0,278894
37,85376,16,0,1366016
41,100891,12,0,1210692
38,78397,7,0,548779
32,97329,1,0,97329
43,96024,10,0,960240
45,57263,13,0,744419
51,112673,11,0,1239403
23,74506,1,0,74506
49,89815,5,0,449075
40,111040,10,0,1110400
45,115186,17,0,1958162
57,27400,9,0,246600
22,47498,17,0,807466
49,62902,7,0,440314
57,47770,9,0,429930
53,118702,2,0,237404
54,106766,18,0,1921788
44,22096,8,0,176768
55,57705,14,0,807870
49,104901,17,0,1783317
35,80620,0,0,0
43,87620,7,0,613340
35,63591,16,0,1017456
42,88653,5,0,443265
38,30500,17,0,518500
19,52353,17,0,890001
50,113716,17,0,1933172
49,104593,19,0,1987267
24,72626,0,0,0
21,69786,15,0,1046790
33,54398,17,0,924766
23,23548,11,0,259028
54,92476,8,0,739808
50,48789,2,1,97578
47,30692,10,0,306920
46,45221,9,0,406989
35,75564,6,0,453384
44,58140,11,0,639540
37,88188,16,0,1411008
58,41498,16,0,663968
45,30173,11,0,331903
52,84153,5,0,420765
24,89261,8,0,714088
31,114976,5,0,574880
27,98786,19,0,1876934
26,81711,14,0,1143954
57,73431,15,0,1101465
37,36614,10,0,366140
24,109649,9,0,986841
35,95045,6,0,570270
20,97154,7,0,680078
56,69415,6,0,416490
43,95850,18,0,1725300
34,90748,14,0,1270472
22,55064,13,0,715832
34,85143,14,0,1192002
29,107602,1,0,107602
54,47855,10,0,478550
57,41689,11,0,458579
35,56300,11,0,619300
50,114672,11,0,1261392
18,112056,3,0,336168
39,68424,19,0,1300056
34,103273,14,0,1445822
41,53279,17,0,905743
41,106358,7,0,744506
25,44528,5,0,222640
43,47288,16,0,756608
43,38643,0,1,0
54,68602,3,0,205806
34,74127,16,0,1186032
24,64176,12,0,770112
32,33131,17,0,563227
42,57221,7,0,400547
33,63191,11,0,695101
52,70869,16,0,1133904
34,28375,8,0,227000
34,56912,0,0,0
20,72395,7,0,506765
37,59995,16,0,959920
47,72706,19,0,1381414
43,65950,16,0,1055200
48,100306,0,0,0
28,21206,17,0,360502
56,43841,5,0,219205
52,89614,5,0,448070
56,42980,13,0,558740
41,47438,3,1,142314
22,34479,15,0,517185
54,90858,13,0,1181154
44,68501,9,0,616509
42,92179,11,0,1013969
40,74640,13,0,970320
21,56976,0,0,0
52,101612,11,0,1117732
50,106585,1,0,106585
46,27030,6,0,162180
24,94228,19,0,1790332
22,103640,2,0,207280
28,91750,12,0,1101000
18,88237,5,0,441185
29,77723,8,0,621784
47,53877,15,0,808155
51,24926,17,0,423742
54,74062,1,0,74062
33,48978,19,0,930582
47,38074,11,0,418814
30,37296,4,1,149184
40,66993,0,0,0
51,67676,15,0,1015140
55,23449,2,1,46898
30,79735,11,0,877085
41,46268,7,0,323876
38,90990,6,0,545940
48,91246,0,0,0
28,80912,15,0,1213680
21,88846,11,0,977306
19,52458,1,0,52458
20,103073,3,0,309219
44,55638,7,0,389466
38,27337,7,0,191359
53,71643,10,0,716430
40,70006,14,0,980084
22,48247,19,0,916693
28,118959,13,0,1546467
46,41218,5,0,206090
35,100228,2,0,200456
42,47900,3,1,143700
48,50676,19,0,962844
28,32556,5,0,162780
33,35749,0,1,0
23,75194,1,0,75194
31,20197,7,0,141379
23,106793,19,0,2029067
28,40976,5,0,204880
26,45527,15,0,682905
50,20073,17,0,341241
46,114384,0,0,0
59,49523,7,0,346661
45,37096,6,0,222576
57,26498,16,0,423968
36,34431,12,0,413172
34,75760,12,0,909120
40,69284,6,0,415704
39,24949,10,0,249490
40,61149,0,0,0
20,94462,18,0,1700316
50,112963,18,0,2033334
46,94505,10,0,945050
50,67439,16,0,1079024
22,110801,19,0,2105219
37,90146,6,0,540876
56,55592,10,0,555920
54,66057,3,0,198171
55,52554,12,0,630648
46,108818,8,0,870544
20,69260,14,0,969640
52,38520,17,0,654840
18,95461,3,0,286383
19,97101,16,0,1553616
19,72495,6,0,434970
28,89792,13,0,1167296
43,110002,3,0,330006
43,23842,18,0,429156
57,41749,19,0,793231
57,24531,13,0,318903
58,45798,13,0,595374
25,61304,10,0,613040
29,27730,15,0,415950
19,99097,7,0,693679
40,46444,14,0,650216
29,92971,10,0,929710
30,67552,3,0,202656
44,55891,19,0,1061929
50,52007,0,0,0
48,36398,19,0,691562
39,108853,18,0,1959354
24,74560,12,0,894720
32,59761,0,0,0
37,74179,9,0,667611
59,33145,16,0,530320
21,98781,13,0,1284153
55,52232,9,0,470088
25,57266,11,0,629926
32,111511,18,0,2007198
59,59456,17,0,1010752
58,45859,10,0,458590
27,21223,14,0,297122
43,50724,10,0,507240
58,54201,18,0,975618
34,51189,1,0,51189
42,24219,15,0,363285
46,100945,6,0,605670
56,52996,7,0,370972
49,102690,14,0,1437660
46,105350,18,0,1896300
54,26534,16,0,424544
48,78863,13,0,1025219
49,100221,5,0,501105
21,26530,9,0,238770
35,99572,11,0,1095292
50,71287,7,0,499009
22,92326,0,0,0
31,40862,17,0,694654
31,72440,8,0,579520
25,51174,3,0,153522
18,39627,9,0,356643
58,46319,4,1,185276
31,79905,15,0,1198575
58,83188,11,0,915068
35,35751,19,0,679269
33,25378,16,0,406048
42,46945,16,0,751120
51,96558,18,0,1738044
25,41286,6,0,247716
32,88136,3,0,264408
35,24197,9,0,217773
29,36777,5,0,183885
27,93845,15,0,1407675
52,114791,0,0,0
49,108382,17,0,1842494
59,22236,5,0,111180
55,102904,13,0,1337752
21,47468,13,0,617084
18,62525,1,0,62525
54,66505,7,0,465535
52,26274,9,0,236466
58,116993,0,0,0
39,58548,14,0,819672
31,83866,12,0,1006392
48,76431,16,0,1222896
53,93664,7,0,655648
43,76303,19,0,1449757
27,109184,5,0,545920
50,105348,11,0,1158828
50,25208,6,0,151248
24,48289,15,0,724335
43,82598,3,0,247794
30,69830,15,0,1047450
24,27885,4,1,111540
38,91862,2,0,183724
56,85734,1,0,85734
56,37132,4,1,148528
56,49344,12,0,592128
20,105610,0,0,0
36,47561,12,0,570732
34,102051,1,0,102051
41,97416,12,0,1168992
39,52841,10,0,528410
31,65245,6,0,391470
37,39065,8,0,312520
54,34962,14,0,489468
58,118017,16,0,1888272
43,87101,12,0,1045212
43,29760,7,0,208320
44,118669,17,0,2017373
58,41924,7,0,293468
36,23272,5,0,116360
53,51481,19,0,978139
18,108949,9,0,980541
29,111333,16,0,1781328
44,42820,18,0,770760
47,50938,1,0,50938
36,29096,6,0,174576
25,102609,17,0,1744353
26,31889,8,0,255112
20,62950,15,0,944250
44,60229,19,0,1144351
31,35907,17,0,610419
20,111695,11,0,1228645
23,54189,10,0,541890
47,114832,1,0,114832
56,47500,17,0,807500
28,54304,11,0,597344
48,86951,15,0,1304265
33,52440,13,0,681720
26,80153,7,0,561071
19,36553,14,0,511742
39,76741,11,0,844151
46,67809,18,0,1220562
31,39169,1,1,39169
19,97402,11,0,1071422
50,65994,4,0,263976
30,20395,4,1,81580
19,103519,13,0,1345747
46,49707,13,0,646191
27,118281,17,0,2010777
51,98319,7,0,688233
58,57300,7,0,401100
30,39819,5,0,199095
37,57420,10,0,574200
59,39538,2,1,79076
41,27750,11,0,305250
28,77836,1,0,77836
48,54353,13,0,706589
53,52449,5,0,262245
31,95923,8,0,767384
29,93049,0,0,0
49,72295,0,0,0
41,60117,15,0,901755
43,32380,6,0,194280
29,78121,8,0,624968
19,46613,10,0,466130
35,87658,10,0,876580
58,56260,19,0,1068940
50,39354,2,1,78708
22,88138,2,0,176276
41,77892,5,0,389460
43,58970,14,0,825580
36,49910,12,0,598920
56,81187,16,0,1298992
46,85654,4,0,342616
40,65788,4,0,263152
47,93604,2,0,187208
37,47631,3,1,142893
46,59754,17,0,1015818
38,113159,10,0,1131590
38,55942,4,0,223768
54,21474,4,1,85896
18,109017,8,0,872136
27,41749,19,0,793231
26,107306,13,0,1394978
53,78069,17,0,1327173
53,62241,4,0,248964
44,46897,18,0,844146
54,113710,5,0,568550
24,20770,0,1,0
52,69373,4,0,277492
35,103394,14,0,1447516
23,51631,14,0,722834
23,30153,2,1,60306
57,84993,3,0,254979
37,95693,8,0,765544
32,76227,3,0,228681
53,58150,3,0,174450
35,76880,2,0,153760
58,107279,10,0,1072790
43,37117,0,1,0
55,61140,8,0,489120
29,104168,10,0,1041680
56,72560,19,0,1378640
55,25584,2,1,51168
54,115328,9,0,1037952
18,46461,7,0,325227
33,70727,8,0,565816
18,79977,14,0,1119678
42,27298,18,0,491364
43,80088,17,0,1361496
22,51029,11,0,561319
59,77541,7,0,542787
44,36694,0,1,0
30,26418,19,0,501942
18,106535,19,0,2024165
50,108183,13,0,1406379
48,105674,19,0,2007806
41,113972,13,0,1481636
57,86466,0,0,0
25,51369,10,0,513690
21,81689,1,0,81689
48,71394,9,0,642546
57,23602,4,1,94408
58,113094,19,0,2148786
37,78252,6,0,469512
42,97431,12,0,1169172
59,45564,2,1,91128
18,40446,5,0,202230
42,95082,15,0,1426230
46,40100,2,1,80200
28,27779,5,0,138895
40,30943,0,1,0
22,59655,15,0,894825
21,72577,2,0,145154
57,53333,14,0,746662
50,111930,6,0,671580
46,60255,9,0,542295
59,56906,6,0,341436
27,53046,16,0,848736
58,81164,4,0,324656
33,113767,14,0,1592738
28,90602,6,0,543612
28,29136,18,0,524448
48,99280,4,0,397120
47,33276,10,0,332760
21,100396,0,0,0
28,50945,17,0,866065
30,118178,6,0,709068
48,74166,16,0,1186656
18,51765,8,0,414120
58,52423,13,0,681499
51,49996,5,0,249980
39,75073,9,0,675657
33,44436,4,1,177744
19,34926,19,0,663594
26,72862,1,0,72862
47,112929,11,0,1242219
29,90581,2,0,181162
49,99033,9,0,891297
42,90820,7,0,635740
58,70956,2,0,141912
29,61235,18,0,1102230
40,77863,14,0,1090082
18,97794,8,0,782352
45,83013,16,0,1328208
25,33127,18,0,596286
28,48163,19,0,915097
38,61555,18,0,1107990
27,76540,2,0,153080
36,109919,7,0,769433
29,28414,3,1,85242
42,86798,18,0,1562364
59,93025,9,0,837225
20,21801,1,1,21801
46,30796,15,0,461940
42,33922,9,0,305298
56,26544,17,0,451248
34,97004,4,0,388016
46,94751,12,0,1137012
24,91122,0,0,0
42,70620,5,0,353100
31,60932,6,0,365592
45,49652,10,0,496520
52,102193,16,0,1635088
18,95722,16,0,1531552
40,80510,15,0,1207650
34,65465,14,0,916510
54,44708,17,0,760036
54,51028,11,0,561308
46,29865,9,0,268785
55,105795,5,0,528975
20,83349,14,0,1166886
37,74959,0,0,0
36,67573,6,0,405438
55,70562,9,0,635058
37,94519,11,0,1039709
20,32933,6,0,197598
54,102815,9,0,925335
35,48768,16,0,780288
19,43911,19,0,834309
42,32033,18,0,576594
38,65033,19,0,1235627
19,73911,19,0,1404309
37,43112,15,0,646680
56,102309,7,0,716163
23,43575,11,0,479325
39,23241,6,0,139446
20,50082,5,0,250410
26,83146,2,0,166292
33,73930,10,0,739300
29,46067,9,0,414603
28,81535,18,0,1467630
39,35942,7,0,251594
25,94136,11,0,1035496
27,48317,6,0,289902
22,107666,12,0,1291992
36,71851,8,0,574808
37,78509,6,0,471054
45,59308,7,0,415156
48,117256,2,0,234512
39,78219,19,0,1486161
49,57498,5,0,287490
38,25987,18,0,467766
38,71011,1,0,71011
39,41000,1,1,41000
21,117761,16,0,1884176
32,73125,8,0,585000
38,119228,17,0,2026876
18,82740,10,0,827400
42,33569,6,0,201414
44,113309,16,0,1812944
56,117872,9,0,1060848
54,114963,16,0,1839408
20,107667,19,0,2045673
59,60010,1,0,60010
52,45778,13,0,595114
54,74105,12,0,889260
51,66434,7,0,465038
40,37955,18,0,683190
42,66814,15,0,1002210
35,77418,12,0,929016
33,35384,6,0,212304
28,52817,3,0,158451
48,102201,11,0,1124211
41,49910,0,1,0
26,46892,19,0,890948
47,88926,3,0,266778
50,112726,14,0,1578164
23,107603,13,0,1398839
56,43405,11,0,477455
26,78998,9,0,710982
44,65114,19,0,1237166
37,81119,3,0,243357
50,24549,4,1,98196
35,93834,8,0,750672
51,31338,10,0,313380
49,71909,8,0,575272
46,35142,18,0,632556
37,58225,2,0,116450
50,70101,5,0,350505
23,37227,16,0,595632
53,42478,16,0,679648
39,88806,9,0,799254
28,55256,13,0,718328
20,40388,7,0,282716
56,48492,0,1,0
32,43604,6,0,261624
41,30433,2,1,60866
30,92850,14,0,1299900
37,26537,5,0,132685
41,60827,11,0,669097
56,38273,18,0,688914
25,100200,3,0,300600
32,33230,1,1,33230
31,112256,14,0,1571584
23,27548,19,0,523412
22,55702,9,0,501318
52,69533,13,0,903929
57,33079,1,1,33079
35,116704,17,0,1983968
27,103718,1,0,103718
21,111761,9,0,1005849
19,96203,5,0,481015
49,112112,18,0,2018016
20,87663,7,0,613641
26,29830,12,0,357960
20,37265,15,0,558975
19,71221,1,0,71221
59,66689,0,0,0
52,93601,5,0,468005
53,70331,11,0,773641
46,83951,8,0,671608
28,55747,5,0,278735
20,81996,5,0,409980
49,81237,7,0,568659
36,109567,12,0,1314804
33,111201,10,0,1112010
33,114586,12,0,1375032
30,73791,11,0,811701
42,31249,16,0,499984
43,97389,1,0,97389
35,48044,1,1,48044
58,42247,19,0,802693
47,30587,16,0,489392
32,116295,14,0,1628130
18,79275,19,0,1506225
43,67902,15,0,1018530
32,55406,13,0,720278
30,28492,0,1,0
53,97844,0,0,0
30,73284,8,0,586272
54,98083,15,0,1471245
53,118261,1,0,118261
30,40179,17,0,683043
55,83262,15,0,1248930
21,106282,10,0,1062820
27,74494,0,0,0
22,30205,18,0,543690
47,42419,10,0,424190
51,110577,1,0,110577
31,39543,19,0,751317
55,102154,16,0,1634464
31,36475,12,0,437700
48,54160,19,0,1029040
43,73200,11,0,805200
19,107787,11,0,1185657
22,101452,5,0,507260
49,46543,6,0,279258
36,32823,3,1,98469
36,97232,1,0,97232
56,26953,18,0,485154
42,50870,4,0,203480
46,79888,17,0,1358096
42,70046,13,0,910598
53,75765,17,0,1288005
58,22935,19,0,435765
30,78930,3,0,236790
28,112832,13,0,1466816
37,23855,0,1,0
35,113114,10,0,1131140
23,30481,18,0,548658
53,85196,11,0,937156
40,104590,9,0,941310
40,61760,10,0,617600
30,61766,14,0,864724
29,48086,4,1,192344
22,66200,5,0,331000
57,84704,13,0,1101152
19,55090,1,0,55090
31,71504,6,0,429024
57,108958,8,0,871664
54,76579,2,0,153158
28,106983,9,0,962847
32,55948,18,0,1007064
48,21540,6,0,129240
41,117082,2,0,234164
37,34976,2,1,69952
56,116839,11,0,1285229
59,23226,15,0,348390
49,40192,0,1,0
51,113575,7,0,795025
25,119750,14,0,1676500
27,42934,7,0,300538
54,117027,18,0,2106486
53,32596,13,0,423748
39,68338,14,0,956732
58,67662,12,0,811944
21,115580,19,0,2196020
18,103476,5,0,517380
52,35894,13,0,466622
48,21399,16,0,342384
33,118415,14,0,1657810
47,96162,12,0,1153944
31,21476,13,0,279188
35,119449,16,0,1911184
29,24222,8,0,193776
28,34049,5,0,170245
20,83942,13,0,1091246
23,27054,8,0,216432
51,106969,15,0,1604535
41,89742,1,0,89742
51,44735,15,0,671025
33,118601,13,0,1541813
43,58516,17,0,994772
33,112879,13,0,1467427
45,94876,11,0,1043636
40,46219,6,0,277314
39,64025,16,0,1024400
27,43688,11,0,480568
58,22188,17,0,377196
24,60910,2,0,121820
18,48786,16,0,780576
26,50726,16,0,811616
24,107358,3,0,322074
43,45000,12,0,540000
56,46777,5,0,233885
59,48801,8,0,390408
24,28148,13,0,365924
33,49703,12,0,596436
34,66841,10,0,668410
49,36402,10,0,364020
49,90238,13,0,1173094
50,78498,6,0,470988
46,78045,3,0,234135
25,65696,11,0,722656
47,58236,19,0,1106484
30,109470,14,0,1532580
32,90994,16,0,1455904
36,113287,6,0,679722
46,109330,7,0,765310
24,82085,1,0,82085
32,81513,13,0,1059669
25,69107,19,0,1313033
58,70520,4,0,282080
37,89698,4,0,358792
23,29871,6,0,179226
45,28947,18,0,521046
45,78579,19,0,1493001
49,47339,13,0,615407
52,112059,0,0,0
18,84877,6,0,509262
58,32034,0,1,0
43,118589,16,0,1897424
36,100663,11,0,1107293
55,51699,9,0,465291
46,44903,3,1,134709
43,33753,12,0,405036
50,66916,16,0,1070656
47,69775,19,0,1325725
18,50807,6,0,304842
56,91499,17,0,1555483
38,47167,11,0,518837
37,35006,2,1,70012
35,41543,9,0,373887
19,80145,5,0,400725
30,61662,14,0,863268
53,97398,0,0,0
48,20388,8,0,163104
30,39998,6,0,239988
33,52306,0,0,0
59,34178,15,0,512670
59,118336,0,0,0
59,51403,13,0,668239
34,119927,16,0,1918832
36,65708,7,0,459956
31,97466,13,0,1267058
56,106080,17,0,1803360
56,69857,16,0,1117712
55,109788,15,0,1646820
37,50869,18,0,915642
40,80967,1,0,80967
56,59762,19,0,1135478
33,86715,11,0,953865
35,109127,3,0,327381
36,113880,2,0,227760
43,50908,17,0,865436
49,95309,8,0,762472
37,47870,7,0,335090
24,56227,17,0,955859
33,43790,6,0,262740
33,20848,15,0,312720
41,45249,10,0,452490
46,44418,0,1,0
39,96227,12,0,1154724
53,74693,15,0,1120395
49,99508,12,0,1194096
40,42553,6,0,255318
20,29906,3,1,89718
46,64936,17,0,1103912
47,59725,16,0,955600
20,24075,0,1,0
34,58228,8,0,465824
53,116658,17,0,1983186
41,118605,14,0,1660470
22,102302,3,0,306906
25,26841,9,0,241569
26,111734,8,0,893872
50,103773,9,0,933957
24,46772,8,0,374176
57,61749,16,0,987984
26,37404,14,0,523656
30,37280,18,0,671040
39,46409,19,0,881771
37,45516,11,0,500676
52,23954,11,0,263494
24,107841,3,0,323523
18,97826,7,0,684782
40,33830,9,0,304470
59,23139,1,1,23139
46,104344,18,0,1878192
35,50176,9,0,451584
28,48913,13,0,635869
53,64529,16,0,1032464
20,69144,19,0,1313736
55,55981,7,0,391867
33,81301,5,0,406505
42,50533,17,0,859061
35,78472,18,0,1412496
41,65546,18,0,1179828
23,70824,9,0,637416
58,21981,11,0,241791
21,54231,6,0,325386
26,96471,14,0,1350594
25,118685,17,0,2017645
36,56617,15,0,849255
58,93522,15,0,1402830
26,60289,8,0,482312
59,33840,8,0,270720
22,27132,17,0,461244
19,36856,18,0,663408
55,65749,17,0,1117733
42,74494,1,0,74494
20,107906,11,0,1186966
22,82605,17,0,1404285
31,99500,16,0,1592000
48,59337,10,0,593370
57,61010,16,0,976160
34,47904,8,0,383232
56,117705,3,0,353115
45,60588,18,0,1090584
40,45363,19,0,861897
37,73859,3,0,221577
57,76515,5,0,382575
27,54043,5,0,270215
38,91112,16,0,1457792
20,47802,19,0,908238
43,107349,6,0,644094
48,45770,5,0,228850
32,63782,10,0,637820
39,84170,4,0,336680
41,37994,14,0,531916
23,39834,4,1,159336
59,86639,4,0,346556
51,46052,16,0,736832
48,71515,11,0,786665
31,63577,7,0,445039
48,70417,4,0,281668
19,94803,9,0,853227
46,104261,0,0,0
38,101822,3,0,305466
22,91826,7,0,642782
34,51450,2,0,102900
30,72267,13,0,939471
40,30964,2,1,61928
54,32849,3,1,98547
20,63134,13,0,820742
47,72157,14,0,1010198
38,111991,14,0,1567874
45,48877,18,0,879786
22,114363,17,0,1944171
18,95836,16,0,1533376
27,30167,0,1,0
36,78690,11,0,865590
53,23201,16,0,371216
20,52832,12,0,633984
21,115145,16,0,1842320
58,113331,3,0,339993
51,52480,2,0,104960
18,20561,4,1,82244
26,117777,13,0,1531101
23,83059,11,0,913649
54,76853,12,0,922236
43,85241,14,0,1193374
32,119397,5,0,596985
21,100101,9,0,900909
47,33308,5,0,166540
45,50473,1,0,50473
55,32553,4,1,130212
46,118383,13,0,1538979
48,30381,7,0,212667
21,114159,4,0,456636
31,60926,3,0,182778
25,70383,6,0,422298
30,85556,0,0,0
34,35230,13,0,457990
38,70688,14,0,989632
40,42457,10,0,424570
42,28321,9,0,254889
56,91063,8,0,728504
22,24603,8,0,196824
21,112039,11,0,1232429
47,36437,6,0,218622
51,105630,16,0,1690080
30,96559,4,0,386236
36,80049,13,0,1040637
22,113400,9,0,1020600
27,49837,3,1,149511
37,74724,16,0,1195584
52,115467,13,0,1501071
57,77455,5,0,387275
27,98057,4,0,392228
36,83158,6,0,498948
22,70681,16,0,1130896
49,49505,19,0,940595
47,99716,12,0,1196592
41,119567,6,0,717402
22,20986,3,1,62958
29,41730,13,0,542490
32,59851,7,0,418957
26,26623,8,0,212984
18,77893,8,0,623144
23,101220,16,0,1619520
38,88200,14,0,1234800
19,81193,0,0,0
29,84614,8,0,676912
39,113510,6,0,681060
38,110881,7,0,776167
42,103556,10,0,1035560
21,102972,6,0,617832
28,110984,19,0,2108696
21,33128,11,0,364408
18,59909,10,0,599090
41,60273,14,0,843822
27,61813,15,0,927195
56,114191,3,0,342573
46,85602,11,0,941622
23,65486,17,0,1113262
45,30529,3,1,91587
37,93415,12,0,1120980
56,44274,4,1,177096
47,56288,15,0,844320
52,105397,2,0,210794
28,98233,8,0,785864
59,71092,7,0,497644
56,77817,13,0,1011621
20,109462,7,0,766234
40,90863,19,0,1726397
40,89451,16,0,1431216
27,38204,12,0,458448
37,105496,11,0,1160456
55,38950,16,0,623200
33,117525,14,0,1645350
53,76505,17,0,1300585
33,41435,6,0,248610
19,58320,14,0,816480
48,91168,11,0,1002848
58,88801,9,0,799209
29,42627,13,0,554151
54,100429,14,0,1406006
50,63097,6,0,378582
54,86347,3,0,259041
23,38987,3,1,116961
29,50904,0,0,0
40,22617,13,0,294021
44,99129,19,0,1883451
34,114158,10,0,1141580
53,59989,9,0,539901
44,22552,14,0,315728
58,76432,4,0,305728
35,70305,13,0,913965
31,117982,6,0,707892
45,20756,13,0,269828
38,33013,16,0,528208
26,37269,8,0,298152
23,114134,10,0,1141340
55,54933,0,0,0
38,55355,10,0,553550
22,21519,14,0,301266
42,80770,17,0,1373090
46,26637,3,1,79911
35,109436,0,0,0
18,94080,4,0,376320
19,94954,18,0,1709172
43,44420,15,0,666300
27,48851,4,1,195404
31,102243,17,0,1738131
19,110508,15,0,1657620
56,119084,0,0,0
44,31590,7,0,221130
51,43667,16,0,698672
40,25490,1,1,25490
43,115227,19,0,2189313
53,102347,18,0,1842246
20,64742,2,0,129484
57,70736,12,0,848832
44,56906,19,0,1081214
43,25220,12,0,302640
51,59965,14,0,839510
43,76955,2,0,153910
22,97075,8,0,776600
